Año,Mes,País,Compañía,ICAO,Pasajeros,Vuelos,Ratio_Pax_Vuelo
2023,3,ESPAÑA,FINNAIR OYJ,FIN,0,0,0
2023,3,ESPAÑA,IBERIA,IBE,0,0,0
2023,3,ESPAÑA,ITALIA TRASPORTO AEREO S.P.A.,ITY,0,0,0
2023,3,ESPAÑA,KUWAIT AIRWAYS Corp.,KAC,0,0,0
2023,3,ESPAÑA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2023,3,ESPAÑA,MIDDLE EAST AIRLINES-AIRLIBAN,MEA,0,0,0
2023,3,ESPAÑA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2023,3,ESPAÑA,ROYAL AIR MAROC,RAM,0,0,0
2023,3,ESPAÑA,"TAAG, LINHAS AEREAS DE ANGOLA",DTA,0,0,0
2023,3,FRANCIA,DELTA AIR LINES Inc.,DAL,0,0,0
2023,3,FRANCIA,IBERIA,IBE,0,0,0
2023,3,HOLANDA,AIR FRANCE,AFR,0,0,0
2023,3,HOLANDA,CHINA AIRLINES,CAL,0,0,0
2023,3,HOLANDA,CHINA EASTERN AIRLINES,CES,0,0,0
2023,3,HOLANDA,DELTA AIR LINES Inc.,DAL,0,0,0
2023,3,HOLANDA,IBERIA,IBE,0,0,0
2023,3,HOLANDA,XIAMEN AIRLINES ,CXA,0,0,0
2023,3,ITALIA,IBERIA,IBE,0,0,0
2023,3,ITALIA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2023,3,ITALIA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2023,3,PORTUGAL,AZUL LINHAS AEREAS BRASILEIRAS,AZU,0,0,0
2023,3,PORTUGAL,EMIRATES,UAE,0,0,0
2023,3,PORTUGAL,SATA INTERNACIONAL - AZORES AI,RZO,0,0,0
2023,3,REINO UNIDO,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2023,2,ALEMANIA,UNITED AIRLINES INC. SUCURSAL ,UAL,0,0,0
2023,2,BELGICA,IBERIA,IBE,0,0,0
2023,2,ESPAÑA,AMERICAN AIRLINES INC.,AAL,0,0,0
2023,2,ESPAÑA,AVIANCA,AVA,0,0,0
2023,2,ESPAÑA,FINNAIR OYJ,FIN,0,0,0
2023,2,ESPAÑA,IBERIA,IBE,0,0,0
2023,2,ESPAÑA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2023,2,ESPAÑA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2023,2,ESPAÑA,ROYAL AIR MAROC,RAM,0,0,0
2023,2,ESPAÑA,"TAAG, LINHAS AEREAS DE ANGOLA",DTA,0,0,0
2023,2,FRANCIA,IBERIA,IBE,0,0,0
2023,2,HOLANDA,DELTA AIR LINES Inc.,DAL,0,0,0
2023,2,HOLANDA,IBERIA,IBE,0,0,0
2023,2,ITALIA,IBERIA,IBE,0,0,0
2023,2,ITALIA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2023,2,ITALIA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2023,2,PORTUGAL,AZUL LINHAS AEREAS BRASILEIRAS,AZU,0,0,0
2023,2,PORTUGAL,EMIRATES,UAE,0,0,0
2023,2,PORTUGAL,SATA INTERNACIONAL - AZORES AI,RZO,0,0,0
2023,2,REINO UNIDO,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2023,1,ALEMANIA,UNITED AIRLINES INC. SUCURSAL ,UAL,0,0,0
2023,1,ESPAÑA,"AEROVIAS DE MEXICO, S.A. DE C.",AMX,0,0,0
2023,1,ESPAÑA,AMERICAN AIRLINES INC.,AAL,0,0,0
2023,1,ESPAÑA,AVIANCA,AVA,0,0,0
2023,1,ESPAÑA,ETIHAD AIRWAYS,ETD,0,0,0
2023,1,ESPAÑA,FINNAIR OYJ,FIN,0,0,0
2023,1,ESPAÑA,IBERIA,IBE,0,0,0
2023,1,ESPAÑA,ITALIA TRASPORTO AEREO S.P.A.,ITY,0,0,0
2023,1,ESPAÑA,KUWAIT AIRWAYS Corp.,KAC,0,0,0
2023,1,ESPAÑA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2023,1,ESPAÑA,MIDDLE EAST AIRLINES-AIRLIBAN,MEA,0,0,0
2023,1,ESPAÑA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2023,1,ESPAÑA,ROYAL AIR MAROC,RAM,0,0,0
2023,1,ESPAÑA,"TAAG, LINHAS AEREAS DE ANGOLA",DTA,0,0,0
2023,1,HOLANDA,DELTA AIR LINES Inc.,DAL,0,0,0
2023,1,PORTUGAL,AIR CANADA,ACA,0,0,0
2023,1,PORTUGAL,AZUL LINHAS AEREAS BRASILEIRAS,AZU,0,0,0
2023,1,PORTUGAL,EMIRATES,UAE,0,0,0
2023,1,PORTUGAL,SATA INTERNACIONAL - AZORES AI,RZO,0,0,0
2024,12,BELGICA,IBERIA,IBE,0,0,0
2024,12,ESPAÑA,"AEROVIAS DE MEXICO, S.A. DE C.",AMX,0,0,0
2024,12,ESPAÑA,AIR SERBIA,ASL,0,0,0
2024,12,ESPAÑA,AMERICAN AIRLINES INC.,AAL,0,0,0
2024,12,ESPAÑA,AVIANCA,AVA,0,0,0
2024,12,ESPAÑA,CHINA EASTERN AIRLINES,CES,0,0,0
2024,12,ESPAÑA,ETIHAD AIRWAYS,ETD,0,0,0
2024,12,ESPAÑA,FINNAIR OYJ,FIN,0,0,0
2024,12,ESPAÑA,IBERIA,IBE,0,0,0
2024,12,ESPAÑA,ITALIA TRASPORTO AEREO S.P.A.,ITY,0,0,0
2024,12,ESPAÑA,JAPAN AIRLINES,JAL,0,0,0
2024,12,ESPAÑA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,12,ESPAÑA,MIDDLE EAST AIRLINES-AIRLIBAN,MEA,0,0,0
2024,12,ESPAÑA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,12,ESPAÑA,ROYAL AIR MAROC,RAM,0,0,0
2024,12,ESPAÑA,"TAAG, LINHAS AEREAS DE ANGOLA",DTA,0,0,0
2024,12,ESPAÑA,TAROM (ROMANIAN AIR TRANSPORT),ROT,0,0,0
2024,12,FRANCIA,IBERIA,IBE,0,0,0
2024,12,HOLANDA,AIR FRANCE,AFR,0,0,0
2024,12,HOLANDA,CHINA AIRLINES,CAL,0,0,0
2024,12,HOLANDA,CHINA EASTERN AIRLINES,CES,0,0,0
2024,12,HOLANDA,DELTA AIR LINES Inc.,DAL,0,0,0
2024,12,HOLANDA,IBERIA,IBE,0,0,0
2024,12,HOLANDA,KENYA AIRWAYS LTD.,KQA,0,0,0
2024,12,HOLANDA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,12,HOLANDA,SCANDINAVIAN AIRLINES SYSTEM,SAS,0,0,0
2024,12,ITALIA,IBERIA,IBE,0,0,0
2024,12,ITALIA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,12,ITALIA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,12,PORTUGAL,AIR CANADA,ACA,0,0,0
2024,12,PORTUGAL,AZUL LINHAS AEREAS BRASILEIRAS,AZU,0,0,0
2024,12,PORTUGAL,EMIRATES,UAE,0,0,0
2024,12,PORTUGAL,ETIHAD AIRWAYS,ETD,0,0,0
2024,12,PORTUGAL,SATA INTERNACIONAL - AZORES AI,RZO,0,0,0
2024,12,REINO UNIDO,IBERIA,IBE,0,0,0
2024,12,REPUBLICA CHECA,CZECH AIRLINES J.S.C.,CSA,0,0,0
2024,12,REPUBLICA CHECA,EUROWINGS GMBH,EWG,0,0,0
2024,12,REPUBLICA DE SERBIA,AIR EUROPA,AEA,0,0,0
2024,12,REPUBLICA DE SERBIA,BULGARIA AIR,LZB,0,0,0
2024,11,BELGICA,IBERIA,IBE,0,0,0
2024,11,ESPAÑA,"AEROVIAS DE MEXICO, S.A. DE C.",AMX,0,0,0
2024,11,ESPAÑA,AIR SERBIA,ASL,0,0,0
2024,11,ESPAÑA,AMERICAN AIRLINES INC.,AAL,0,0,0
2024,11,ESPAÑA,AVIANCA,AVA,0,0,0
2024,11,ESPAÑA,CHINA EASTERN AIRLINES,CES,0,0,0
2024,11,ESPAÑA,ETIHAD AIRWAYS,ETD,0,0,0
2024,11,ESPAÑA,FINNAIR OYJ,FIN,0,0,0
2024,11,ESPAÑA,ITALIA TRASPORTO AEREO S.P.A.,ITY,0,0,0
2024,11,ESPAÑA,JAPAN AIRLINES,JAL,0,0,0
2024,11,ESPAÑA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,11,ESPAÑA,MIDDLE EAST AIRLINES-AIRLIBAN,MEA,0,0,0
2024,11,ESPAÑA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,11,ESPAÑA,ROYAL AIR MAROC,RAM,0,0,0
2024,11,ESPAÑA,"TAAG, LINHAS AEREAS DE ANGOLA",DTA,0,0,0
2024,11,ESPAÑA,TAROM (ROMANIAN AIR TRANSPORT),ROT,0,0,0
2024,11,FRANCIA,IBERIA,IBE,0,0,0
2024,11,HOLANDA,AIR FRANCE,AFR,0,0,0
2024,11,HOLANDA,CHINA AIRLINES,CAL,0,0,0
2024,11,HOLANDA,CHINA EASTERN AIRLINES,CES,0,0,0
2024,11,HOLANDA,DELTA AIR LINES Inc.,DAL,0,0,0
2024,11,HOLANDA,IBERIA,IBE,0,0,0
2024,11,HOLANDA,KENYA AIRWAYS LTD.,KQA,0,0,0
2024,11,HOLANDA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,11,HOLANDA,SCANDINAVIAN AIRLINES SYSTEM,SAS,0,0,0
2024,11,ITALIA,IBERIA,IBE,0,0,0
2024,11,ITALIA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,11,ITALIA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,11,PORTUGAL,AIR CANADA,ACA,0,0,0
2024,11,PORTUGAL,AZUL LINHAS AEREAS BRASILEIRAS,AZU,0,0,0
2024,11,PORTUGAL,EMIRATES,UAE,0,0,0
2024,11,PORTUGAL,ETIHAD AIRWAYS,ETD,0,0,0
2024,11,PORTUGAL,SATA INTERNACIONAL - AZORES AI,RZO,0,0,0
2024,11,REINO UNIDO,IBERIA,IBE,0,0,0
2024,11,REPUBLICA CHECA,CZECH AIRLINES J.S.C.,CSA,0,0,0
2024,11,REPUBLICA DE SERBIA,AIR EUROPA,AEA,0,0,0
2024,11,REPUBLICA DE SERBIA,BULGARIA AIR,LZB,0,0,0
2024,10,ALEMANIA,UNITED AIRLINES INC. SUCURSAL ,UAL,0,0,0
2024,10,BELGICA,IBERIA,IBE,0,0,0
2024,10,ESPAÑA,"AEROVIAS DE MEXICO, S.A. DE C.",AMX,0,0,0
2024,10,ESPAÑA,AIR SERBIA,ASL,0,0,0
2024,10,ESPAÑA,AMERICAN AIRLINES INC.,AAL,0,0,0
2024,10,ESPAÑA,AVIANCA,AVA,0,0,0
2024,10,ESPAÑA,CHINA EASTERN AIRLINES,CES,0,0,0
2024,10,ESPAÑA,ETIHAD AIRWAYS,ETD,0,0,0
2024,10,ESPAÑA,FINNAIR OYJ,FIN,0,0,0
2024,10,ESPAÑA,IBERIA,IBE,0,0,0
2024,10,ESPAÑA,ITALIA TRASPORTO AEREO S.P.A.,ITY,0,0,0
2024,10,ESPAÑA,JAPAN AIRLINES,JAL,0,0,0
2024,10,ESPAÑA,KUWAIT AIRWAYS Corp.,KAC,0,0,0
2024,10,ESPAÑA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,10,ESPAÑA,MIDDLE EAST AIRLINES-AIRLIBAN,MEA,0,0,0
2024,10,ESPAÑA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,10,ESPAÑA,ROYAL AIR MAROC,RAM,0,0,0
2024,10,ESPAÑA,"TAAG, LINHAS AEREAS DE ANGOLA",DTA,0,0,0
2024,10,ESPAÑA,TAROM (ROMANIAN AIR TRANSPORT),ROT,0,0,0
2024,10,ESPAÑA,WIZZ AIR MALTA LTD,WMT,0,0,0
2024,10,FRANCIA,IBERIA,IBE,0,0,0
2024,10,HOLANDA,AIR FRANCE,AFR,0,0,0
2024,10,HOLANDA,CHINA AIRLINES,CAL,0,0,0
2024,10,HOLANDA,CHINA EASTERN AIRLINES,CES,0,0,0
2024,10,HOLANDA,DELTA AIR LINES Inc.,DAL,0,0,0
2024,10,HOLANDA,IBERIA,IBE,0,0,0
2024,10,HOLANDA,KENYA AIRWAYS LTD.,KQA,0,0,0
2024,10,HOLANDA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,10,HOLANDA,SCANDINAVIAN AIRLINES SYSTEM,SAS,0,0,0
2024,10,ITALIA,IBERIA,IBE,0,0,0
2024,10,ITALIA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,10,ITALIA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,10,PORTUGAL,AIR CANADA,ACA,0,0,0
2024,10,PORTUGAL,AZUL LINHAS AEREAS BRASILEIRAS,AZU,0,0,0
2024,10,PORTUGAL,EMIRATES,UAE,0,0,0
2024,10,PORTUGAL,ETIHAD AIRWAYS,ETD,0,0,0
2024,10,PORTUGAL,SATA INTERNACIONAL - AZORES AI,RZO,0,0,0
2024,10,REINO UNIDO,IBERIA,IBE,0,0,0
2024,10,REPUBLICA CHECA,CZECH AIRLINES J.S.C.,CSA,0,0,0
2024,10,REPUBLICA DE SERBIA,AIR EUROPA,AEA,0,0,0
2024,10,REPUBLICA DE SERBIA,BULGARIA AIR,LZB,0,0,0
2024,9,ALEMANIA,UNITED AIRLINES INC. SUCURSAL ,UAL,0,0,0
2024,9,BELGICA,IBERIA,IBE,0,0,0
2024,9,ESPAÑA,"AEROVIAS DE MEXICO, S.A. DE C.",AMX,0,0,0
2024,9,ESPAÑA,AIR SERBIA,ASL,0,0,0
2024,9,ESPAÑA,AMERICAN AIRLINES INC.,AAL,0,0,0
2024,9,ESPAÑA,AVIANCA,AVA,0,0,0
2024,9,ESPAÑA,ETIHAD AIRWAYS,ETD,0,0,0
2024,9,ESPAÑA,FINNAIR OYJ,FIN,0,0,0
2024,9,ESPAÑA,IBERIA,IBE,0,0,0
2024,9,ESPAÑA,ITALIA TRASPORTO AEREO S.P.A.,ITY,0,0,0
2024,9,ESPAÑA,JAPAN AIRLINES,JAL,0,0,0
2024,9,ESPAÑA,KUWAIT AIRWAYS Corp.,KAC,0,0,0
2024,9,ESPAÑA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,9,ESPAÑA,MIDDLE EAST AIRLINES-AIRLIBAN,MEA,0,0,0
2024,9,ESPAÑA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,9,ESPAÑA,ROYAL AIR MAROC,RAM,0,0,0
2024,9,ESPAÑA,"TAAG, LINHAS AEREAS DE ANGOLA",DTA,0,0,0
2024,9,ESPAÑA,TAROM (ROMANIAN AIR TRANSPORT),ROT,0,0,0
2024,9,FRANCIA,IBERIA,IBE,0,0,0
2024,9,HOLANDA,DELTA AIR LINES Inc.,DAL,0,0,0
2024,9,HOLANDA,IBERIA,IBE,0,0,0
2024,9,HOLANDA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,9,ITALIA,IBERIA,IBE,0,0,0
2024,9,ITALIA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,9,ITALIA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,9,PORTUGAL,AIR CANADA,ACA,0,0,0
2024,9,PORTUGAL,AZUL LINHAS AEREAS BRASILEIRAS,AZU,0,0,0
2024,9,PORTUGAL,EMIRATES,UAE,0,0,0
2024,9,PORTUGAL,ETIHAD AIRWAYS,ETD,0,0,0
2024,9,PORTUGAL,SATA INTERNACIONAL - AZORES AI,RZO,0,0,0
2024,9,PORTUGAL,"VUELING AIRLINES, S.A.",VLG,0,0,0
2024,9,REINO UNIDO,IBERIA,IBE,0,0,0
2024,9,REPUBLICA CHECA,CZECH AIRLINES J.S.C.,CSA,0,0,0
2024,8,ALEMANIA,UNITED AIRLINES INC. SUCURSAL ,UAL,0,0,0
2024,8,BELGICA,IBERIA,IBE,0,0,0
2024,8,ESPAÑA,"AEROVIAS DE MEXICO, S.A. DE C.",AMX,0,0,0
2024,8,ESPAÑA,AIR SERBIA,ASL,0,0,0
2024,8,ESPAÑA,AMERICAN AIRLINES INC.,AAL,0,0,0
2024,8,ESPAÑA,AVIANCA,AVA,0,0,0
2024,8,ESPAÑA,ETIHAD AIRWAYS,ETD,0,0,0
2024,8,ESPAÑA,FINNAIR OYJ,FIN,0,0,0
2024,8,ESPAÑA,IBERIA,IBE,0,0,0
2024,8,ESPAÑA,ITALIA TRASPORTO AEREO S.P.A.,ITY,0,0,0
2024,8,ESPAÑA,JAPAN AIRLINES,JAL,0,0,0
2024,8,ESPAÑA,KUWAIT AIRWAYS Corp.,KAC,0,0,0
2024,8,ESPAÑA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,8,ESPAÑA,MIDDLE EAST AIRLINES-AIRLIBAN,MEA,0,0,0
2024,8,ESPAÑA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,8,ESPAÑA,ROYAL AIR MAROC,RAM,0,0,0
2024,8,ESPAÑA,"TAAG, LINHAS AEREAS DE ANGOLA",DTA,0,0,0
2024,8,ESPAÑA,TAROM (ROMANIAN AIR TRANSPORT),ROT,0,0,0
2024,8,FRANCIA,IBERIA,IBE,0,0,0
2024,8,HOLANDA,DELTA AIR LINES Inc.,DAL,0,0,0
2024,8,HOLANDA,IBERIA,IBE,0,0,0
2024,8,HOLANDA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,8,ITALIA,IBERIA,IBE,0,0,0
2024,8,ITALIA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,8,ITALIA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,8,PORTUGAL,AIR CANADA,ACA,0,0,0
2024,8,PORTUGAL,AZUL LINHAS AEREAS BRASILEIRAS,AZU,0,0,0
2024,8,PORTUGAL,EMIRATES,UAE,0,0,0
2024,8,PORTUGAL,ETIHAD AIRWAYS,ETD,0,0,0
2024,8,PORTUGAL,SATA INTERNACIONAL - AZORES AI,RZO,0,0,0
2024,8,PORTUGAL,"VUELING AIRLINES, S.A.",VLG,0,0,0
2024,8,REPUBLICA CHECA,CZECH AIRLINES J.S.C.,CSA,0,0,0
2024,7,ALEMANIA,UNITED AIRLINES INC. SUCURSAL ,UAL,0,0,0
2024,7,BELGICA,IBERIA,IBE,0,0,0
2024,7,ESPAÑA,"AEROVIAS DE MEXICO, S.A. DE C.",AMX,0,0,0
2024,7,ESPAÑA,AIR SERBIA,ASL,0,0,0
2024,7,ESPAÑA,AMERICAN AIRLINES INC.,AAL,0,0,0
2024,7,ESPAÑA,AVIANCA,AVA,0,0,0
2024,7,ESPAÑA,ETIHAD AIRWAYS,ETD,0,0,0
2024,7,ESPAÑA,FINNAIR OYJ,FIN,0,0,0
2024,7,ESPAÑA,IBERIA,IBE,0,0,0
2024,7,ESPAÑA,ITALIA TRASPORTO AEREO S.P.A.,ITY,0,0,0
2024,7,ESPAÑA,JAPAN AIRLINES,JAL,0,0,0
2024,7,ESPAÑA,KUWAIT AIRWAYS Corp.,KAC,0,0,0
2024,7,ESPAÑA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,7,ESPAÑA,MIDDLE EAST AIRLINES-AIRLIBAN,MEA,0,0,0
2024,7,ESPAÑA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,7,ESPAÑA,ROYAL AIR MAROC,RAM,0,0,0
2024,7,ESPAÑA,"TAAG, LINHAS AEREAS DE ANGOLA",DTA,0,0,0
2024,7,ESPAÑA,TAROM (ROMANIAN AIR TRANSPORT),ROT,0,0,0
2024,7,FRANCIA,IBERIA,IBE,0,0,0
2024,7,HOLANDA,DELTA AIR LINES Inc.,DAL,0,0,0
2024,7,HOLANDA,IBERIA,IBE,0,0,0
2024,7,HOLANDA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,7,ITALIA,IBERIA,IBE,0,0,0
2024,7,ITALIA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,7,ITALIA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,7,PORTUGAL,AIR CANADA,ACA,0,0,0
2024,7,PORTUGAL,AZUL LINHAS AEREAS BRASILEIRAS,AZU,0,0,0
2024,7,PORTUGAL,EMIRATES,UAE,0,0,0
2024,7,PORTUGAL,ETIHAD AIRWAYS,ETD,0,0,0
2024,7,PORTUGAL,SATA INTERNACIONAL - AZORES AI,RZO,0,0,0
2024,7,PORTUGAL,"VUELING AIRLINES, S.A.",VLG,0,0,0
2024,7,REPUBLICA CHECA,CZECH AIRLINES J.S.C.,CSA,0,0,0
2024,6,ALEMANIA,UNITED AIRLINES INC. SUCURSAL ,UAL,0,0,0
2024,6,BELGICA,IBERIA,IBE,0,0,0
2024,6,ESPAÑA,"AEROVIAS DE MEXICO, S.A. DE C.",AMX,0,0,0
2024,6,ESPAÑA,AIR SERBIA,ASL,0,0,0
2024,6,ESPAÑA,AMERICAN AIRLINES INC.,AAL,0,0,0
2024,6,ESPAÑA,AVIANCA,AVA,0,0,0
2024,6,ESPAÑA,CHINA EASTERN AIRLINES,CES,0,0,0
2024,6,ESPAÑA,ETIHAD AIRWAYS,ETD,0,0,0
2024,6,ESPAÑA,FINNAIR OYJ,FIN,0,0,0
2024,6,ESPAÑA,IBERIA,IBE,0,0,0
2024,6,ESPAÑA,ITALIA TRASPORTO AEREO S.P.A.,ITY,0,0,0
2024,6,ESPAÑA,JAPAN AIRLINES,JAL,0,0,0
2024,6,ESPAÑA,KUWAIT AIRWAYS Corp.,KAC,0,0,0
2024,6,ESPAÑA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,6,ESPAÑA,MIDDLE EAST AIRLINES-AIRLIBAN,MEA,0,0,0
2024,6,ESPAÑA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,6,ESPAÑA,ROYAL AIR MAROC,RAM,0,0,0
2024,6,ESPAÑA,"TAAG, LINHAS AEREAS DE ANGOLA",DTA,0,0,0
2024,6,ESPAÑA,TAROM (ROMANIAN AIR TRANSPORT),ROT,0,0,0
2024,6,FRANCIA,IBERIA,IBE,0,0,0
2024,6,HOLANDA,DELTA AIR LINES Inc.,DAL,0,0,0
2024,6,HOLANDA,IBERIA,IBE,0,0,0
2024,6,HOLANDA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,6,ITALIA,IBERIA,IBE,0,0,0
2024,6,ITALIA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,6,ITALIA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,6,PORTUGAL,AIR CANADA,ACA,0,0,0
2024,6,PORTUGAL,AZUL LINHAS AEREAS BRASILEIRAS,AZU,0,0,0
2024,6,PORTUGAL,EMIRATES,UAE,0,0,0
2024,6,PORTUGAL,ETIHAD AIRWAYS,ETD,0,0,0
2024,6,PORTUGAL,SATA INTERNACIONAL - AZORES AI,RZO,0,0,0
2024,6,REPUBLICA CHECA,CZECH AIRLINES J.S.C.,CSA,0,0,0
2024,5,ALEMANIA,UNITED AIRLINES INC. SUCURSAL ,UAL,0,0,0
2024,5,BELGICA,IBERIA,IBE,0,0,0
2024,5,ESPAÑA,"AEROVIAS DE MEXICO, S.A. DE C.",AMX,0,0,0
2024,5,ESPAÑA,AIR SERBIA,ASL,0,0,0
2024,5,ESPAÑA,AMERICAN AIRLINES INC.,AAL,0,0,0
2024,5,ESPAÑA,AVIANCA,AVA,0,0,0
2024,5,ESPAÑA,CHINA EASTERN AIRLINES,CES,0,0,0
2024,5,ESPAÑA,ETIHAD AIRWAYS,ETD,0,0,0
2024,5,ESPAÑA,FINNAIR OYJ,FIN,0,0,0
2024,5,ESPAÑA,IBERIA,IBE,0,0,0
2024,5,ESPAÑA,ITALIA TRASPORTO AEREO S.P.A.,ITY,0,0,0
2024,5,ESPAÑA,JAPAN AIRLINES,JAL,0,0,0
2024,5,ESPAÑA,KUWAIT AIRWAYS Corp.,KAC,0,0,0
2024,5,ESPAÑA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,5,ESPAÑA,MIDDLE EAST AIRLINES-AIRLIBAN,MEA,0,0,0
2024,5,ESPAÑA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,5,ESPAÑA,TAROM (ROMANIAN AIR TRANSPORT),ROT,0,0,0
2024,5,FRANCIA,IBERIA,IBE,0,0,0
2024,5,HOLANDA,DELTA AIR LINES Inc.,DAL,0,0,0
2024,5,HOLANDA,IBERIA,IBE,0,0,0
2024,5,HOLANDA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,5,ITALIA,IBERIA,IBE,0,0,0
2024,5,ITALIA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,5,ITALIA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,5,PORTUGAL,AIR CANADA,ACA,0,0,0
2024,5,PORTUGAL,AZUL LINHAS AEREAS BRASILEIRAS,AZU,0,0,0
2024,5,PORTUGAL,EMIRATES,UAE,0,0,0
2024,5,PORTUGAL,ETIHAD AIRWAYS,ETD,0,0,0
2024,5,PORTUGAL,SATA INTERNACIONAL - AZORES AI,RZO,0,0,0
2024,5,REPUBLICA CHECA,CZECH AIRLINES J.S.C.,CSA,0,0,0
2024,4,ALEMANIA,UNITED AIRLINES INC. SUCURSAL ,UAL,0,0,0
2024,4,BELGICA,IBERIA,IBE,0,0,0
2024,4,ESPAÑA,"AEROVIAS DE MEXICO, S.A. DE C.",AMX,0,0,0
2024,4,ESPAÑA,AIR SERBIA,ASL,0,0,0
2024,4,ESPAÑA,AMERICAN AIRLINES INC.,AAL,0,0,0
2024,4,ESPAÑA,AVIANCA,AVA,0,0,0
2024,4,ESPAÑA,CHINA EASTERN AIRLINES,CES,0,0,0
2024,4,ESPAÑA,ETIHAD AIRWAYS,ETD,0,0,0
2024,4,ESPAÑA,FINNAIR OYJ,FIN,0,0,0
2024,4,ESPAÑA,IBERIA,IBE,0,0,0
2024,4,ESPAÑA,ITALIA TRASPORTO AEREO S.P.A.,ITY,0,0,0
2024,4,ESPAÑA,JAPAN AIRLINES,JAL,0,0,0
2024,4,ESPAÑA,KUWAIT AIRWAYS Corp.,KAC,0,0,0
2024,4,ESPAÑA,LINEA AEREA NACIONAL DE CHILE ,LXP,0,0,0
2024,4,ESPAÑA,MIDDLE EAST AIRLINES-AIRLIBAN,MEA,0,0,0
2024,4,ESPAÑA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,4,ESPAÑA,ROYAL AIR MAROC,RAM,0,0,0
2024,4,ESPAÑA,TAROM (ROMANIAN AIR TRANSPORT),ROT,0,0,0
2024,4,FRANCIA,IBERIA,IBE,0,0,0
2024,4,HOLANDA,DELTA AIR LINES Inc.,DAL,0,0,0
2024,4,HOLANDA,IBERIA,IBE,0,0,0
2024,4,HOLANDA,QATAR AIRWAYS GROUP Q.C.S.C.,QTR,0,0,0
2024,4,ITALIA,IBERIA,IBE,0,0,0
